,Datetime,Tweet Id,Text,Username,tokens,pos_tokens,Party
598,2022-03-16 08:39:43+00:00,1.5e+18,Received the blessing of revered Didi Maa Sadhvi Ritambara ji in Vrindavan. @DidiRitambhara @BJP4India @BJP4UP,ptshrikant,"['Received', 'the', 'blessing', 'of', 'revered', 'Didi', 'Maa', 'Sadhvi', 'Ritambara', 'ji', 'in', 'Vrindavan.', '@DidiRitambhara', '@BJP4India', '@BJP4UP']","[['Received', 'v'], ['the', 'n'], ['blessings', 'n'], ['of', 'n'], ['revered', 'a'], ['Didi', 'n'], ['Maa', 'n'], ['Sadhvi', 'n'], ['Ritambara', 'n'], ['ji', 'n'], ['in', 'n'], ['Vrindavan.', 'n'], ['@DidiRitambhara', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
599,2022-03-16 04:48:20+00:00,1.5e+18,"Radhe-Radhe. To add color of joy and devotion in your life, 'Come to our Braj.' @BJP4India @BJP4UP",ptshrikant,"['Radhe-Radhe.', 'To', 'add', 'color', 'of', 'joy', 'and', 'devotion', 'in', 'your', 'life,', ""'Come"", 'to', 'our', ""Braj.'"", '@BJP4India', '@BJP4UP']","[['Radhe-Radhe.', 'a'], ['To', 'n'], ['add', 'v'], ['color', 'n'], ['of', 'n'], ['joy', 'n'], ['and', 'n'], ['devotion', 'n'], ['in', 'n'], ['your', 'n'], ['life,', 'a'], [""'Come"", 'n'], ['to', 'n'], ['our', 'n'], [""Braj.'"", 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
600,2022-03-15 03:59:55+00:00,1.5e+18,My Dear Friend #Labra,ptshrikant,"['My', 'Dear', 'Friend', '#Labra']","[['My', 'n'], ['Dear', 'n'], ['Friend', 'n'], ['#Labra', 'n']]",BJP
601,2022-03-14 05:10:40+00:00,1.5e+18,Warm wish on #Rangbhari_Ekadashi. Hearty greeting to the devotee who come to Mathura-Vrindavan. 'Come to our Braj.' @BJP4India @BJP4UP,ptshrikant,"['Warm', 'wish', 'on', '#Rangbhari_Ekadashi.', 'Hearty', 'greeting', 'to', 'the', 'devotee', 'who', 'come', 'to', 'Mathura-Vrindavan.', ""'Come"", 'to', 'our', ""Braj.'"", '@BJP4India', '@BJP4UP']","[['Warm', 'a'], ['wishes', 'n'], ['on', 'n'], ['#Rangbhari_Ekadashi.', 'n'], ['Hearty', 'n'], ['greetings', 'n'], ['to', 'n'], ['the', 'n'], ['devotees', 'n'], ['who', 'n'], ['came', 'v'], ['to', 'n'], ['Mathura-Vrindavan.', 'n'], [""'Come"", 'n'], ['to', 'n'], ['our', 'n'], [""Braj.'"", 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
602,2022-03-13 10:57:49+00:00,1.5e+18,My dear Shyama-Gauri. @BJP4India @BJP4UP,ptshrikant,"['My', 'dear', 'Shyama-Gauri.', '@BJP4India', '@BJP4UP']","[['My', 'n'], ['dear', 'a'], ['Shyama-Gauri.', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
603,2022-03-12 04:27:08+00:00,1.5e+18,Participation in cabinet meeting. Welcome and congratulation to PM Shri @narendramodi ji and CM Shri @myogiadityanath ji for victory in Braj and the state. Invitation to play Holi on behalf of Brajwasis 'Come to our Braj.' @BJP4India @BJP4UP,ptshrikant,"['Participation', 'in', 'cabinet', 'meeting.', 'Welcome', 'and', 'congratulation', 'to', 'PM', 'Shri', '@narendramodi', 'ji', 'and', 'CM', 'Shri', '@myogiadityanath', 'ji', 'for', 'victory', 'in', 'Braj', 'and', 'the', 'state.', 'Invitation', 'to', 'play', 'Holi', 'on', 'behalf', 'of', 'Brajwasis', ""'Come"", 'to', 'our', ""Braj.'"", '@BJP4India', '@BJP4UP']","[['Participation', 'n'], ['in', 'n'], ['cabinet', 'n'], ['meeting.', 'n'], ['Welcome', 'n'], ['and', 'n'], ['congratulations', 'n'], ['to', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['and', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji', 'n'], ['for', 'n'], ['victory', 'n'], ['in', 'n'], ['Braj', 'n'], ['and', 'n'], ['the', 'n'], ['state.', 'a'], ['Invitation', 'n'], ['to', 'n'], ['play', 'v'], ['Holi', 'n'], ['on', 'n'], ['behalf', 'n'], ['of', 'n'], ['Brajwasis', 'n'], [""'Come"", 'n'], ['to', 'n'], ['our', 'n'], [""Braj.'"", 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
604,2022-03-11 05:03:41+00:00,1.5e+18,"After worship Shri Thakur Banke Bihari ji in Vrindavan, he wish everyone happiness, prosperity and health. Asked for the ability to serve the country and the state. Brajwasis and the people of the state have mix the color of good governance, there will be a Holi of development. Wishing you all a very Happy Holi. @BJP4India @BJP4UP",ptshrikant,"['After', 'worship', 'Shri', 'Thakur', 'Banke', 'Bihari', 'ji', 'in', 'Vrindavan,', 'he', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', 'Asked', 'for', 'the', 'ability', 'to', 'serve', 'the', 'country', 'and', 'the', 'state.', 'Brajwasis', 'and', 'the', 'people', 'of', 'the', 'state', 'have', 'mix', 'the', 'color', 'of', 'good', 'governance,', 'there', 'will', 'be', 'a', 'Holi', 'of', 'development.', 'Wishing', 'you', 'all', 'a', 'very', 'Happy', 'Holi.', '@BJP4India', '@BJP4UP']","[['After', 'n'], ['worshiping', 'v'], ['Shri', 'n'], ['Thakur', 'n'], ['Banke', 'n'], ['Bihari', 'n'], ['ji', 'n'], ['in', 'n'], ['Vrindavan,', 'n'], ['he', 'n'], ['wished', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'n'], ['Asked', 'n'], ['for', 'n'], ['the', 'n'], ['ability', 'n'], ['to', 'n'], ['serve', 'v'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['the', 'n'], ['state.', 'a'], ['Brajwasis', 'n'], ['and', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['the', 'n'], ['state', 'n'], ['have', 'v'], ['mixed', 'v'], ['the', 'n'], ['color', 'n'], ['of', 'n'], ['good', 'a'], ['governance,', 'n'], ['there', 'n'], ['will', 'n'], ['be', 'v'], ['a', 'n'], ['Holi', 'n'], ['of', 'n'], ['development.', 'n'], ['Wishing', 'n'], ['you', 'n'], ['all', 'n'], ['a', 'n'], ['very', 'r'], ['Happy', 'a'], ['Holi.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
605,2022-03-10 19:00:05+00:00,1.5e+18,"Worshiping the foot of the revered Janardan, woman power and godlike worker for the mighty victory. @BJP4India @BJP4UP",ptshrikant,"['Worshiping', 'the', 'foot', 'of', 'the', 'revered', 'Janardan,', 'woman', 'power', 'and', 'godlike', 'worker', 'for', 'the', 'mighty', 'victory.', '@BJP4India', '@BJP4UP']","[['Worshiping', 'v'], ['the', 'n'], ['feet', 'n'], ['of', 'n'], ['the', 'n'], ['revered', 'a'], ['Janardan,', 'n'], ['women', 'n'], ['power', 'n'], ['and', 'n'], ['godlike', 'a'], ['workers', 'n'], ['for', 'n'], ['the', 'n'], ['mighty', 'n'], ['victory.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
606,2022-03-10 18:02:11+00:00,1.5e+18,"राधे-राधे ...
narendramodi @JPNadda AmitShah myogiadityanath @ BJP4India @ BJP4UP",ptshrikant,"['राधे-राधे', '...\nnarendramodi', '@JPNadda', 'AmitShah', 'myogiadityanath', '@', 'BJP4India', '@', 'BJP4UP']","[['राधे-राधे', 'a'], ['...\nnarendramodi', 'n'], ['@JPNadda', 'n'], ['AmitShah', 'n'], ['myogiadityanath', 'n'], ['@', 'n'], ['BJP4India', 'n'], ['@', 'n'], ['BJP4UP', 'n']]",BJP
607,2022-03-10 15:12:46+00:00,1.5e+18,"The holy victory that emanate from Braj reach the foot of Baba Vishwanath and turn into a tsunami of victory. Hearty congratulations, gratitude and many respect to the revere Brajwasis, the people of the state and the godlike worker for the tremendous victory. @BJP4India @BJP4UP #UPElectionResult2022",ptshrikant,"['The', 'holy', 'victory', 'that', 'emanate', 'from', 'Braj', 'reach', 'the', 'foot', 'of', 'Baba', 'Vishwanath', 'and', 'turn', 'into', 'a', 'tsunami', 'of', 'victory.', 'Hearty', 'congratulations,', 'gratitude', 'and', 'many', 'respect', 'to', 'the', 'revere', 'Brajwasis,', 'the', 'people', 'of', 'the', 'state', 'and', 'the', 'godlike', 'worker', 'for', 'the', 'tremendous', 'victory.', '@BJP4India', '@BJP4UP', '#UPElectionResult2022']","[['The', 'n'], ['holy', 'a'], ['victory', 'n'], ['that', 'n'], ['emanated', 'v'], ['from', 'n'], ['Braj', 'n'], ['reached', 'v'], ['the', 'n'], ['feet', 'n'], ['of', 'n'], ['Baba', 'n'], ['Vishwanath', 'n'], ['and', 'n'], ['turned', 'v'], ['into', 'n'], ['a', 'n'], ['tsunami', 'n'], ['of', 'n'], ['victory.', 'a'], ['Hearty', 'n'], ['congratulations,', 'n'], ['gratitude', 'n'], ['and', 'n'], ['many', 'a'], ['respects', 'n'], ['to', 'n'], ['the', 'n'], ['revered', 'v'], ['Brajwasis,', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['the', 'n'], ['state', 'n'], ['and', 'n'], ['the', 'n'], ['godlike', 'n'], ['workers', 'n'], ['for', 'n'], ['the', 'n'], ['tremendous', 'a'], ['victory.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n'], ['#UPElectionResult2022', 'n']]",BJP
608,2022-03-10 06:05:03+00:00,1.5e+18,"Hori re rasia in the state today.
@BJP4India @BJP4UP #UPElection2022",ptshrikant,"['Hori', 're', 'rasia', 'in', 'the', 'state', 'today.\n@BJP4India', '@BJP4UP', '#UPElection2022']","[['Hori', 'n'], ['re', 'n'], ['rasia', 'n'], ['in', 'n'], ['the', 'n'], ['state', 'n'], ['today.\n@BJP4India', 'n'], ['@BJP4UP', 'n'], ['#UPElection2022', 'n']]",BJP
609,2022-03-09 07:33:49+00:00,1.5e+18,"In the midst of a splash of color and gulal, worship Shri Radharani ji in Barsana and wish everyone happiness, prosperity and health. Asked for the ability to serve the country and the state. 'Come to our Braj' to enjoy Holi and Rasiya with the people of Braj.
@BJP4India @BJP4UP",ptshrikant,"['In', 'the', 'midst', 'of', 'a', 'splash', 'of', 'color', 'and', 'gulal,', 'worship', 'Shri', 'Radharani', 'ji', 'in', 'Barsana', 'and', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', 'Asked', 'for', 'the', 'ability', 'to', 'serve', 'the', 'country', 'and', 'the', 'state.', ""'Come"", 'to', 'our', ""Braj'"", 'to', 'enjoy', 'Holi', 'and', 'Rasiya', 'with', 'the', 'people', 'of', 'Braj.\n@BJP4India', '@BJP4UP']","[['In', 'n'], ['the', 'n'], ['midst', 'n'], ['of', 'n'], ['a', 'n'], ['splash', 'n'], ['of', 'n'], ['color', 'n'], ['and', 'n'], ['gulal,', 'n'], ['worshiped', 'v'], ['Shri', 'n'], ['Radharani', 'n'], ['ji', 'n'], ['in', 'n'], ['Barsana', 'n'], ['and', 'n'], ['wished', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'n'], ['Asked', 'n'], ['for', 'n'], ['the', 'n'], ['ability', 'n'], ['to', 'n'], ['serve', 'v'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['the', 'n'], ['state.', 'a'], [""'Come"", 'n'], ['to', 'n'], ['our', 'n'], [""Braj'"", 'n'], ['to', 'n'], ['enjoy', 'v'], ['Holi', 'n'], ['and', 'n'], ['Rasiya', 'n'], ['with', 'n'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['Braj.\n@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
610,2022-03-09 02:14:32+00:00,1.5e+18,"Jai Yamuna Maiya Ki.
@BJP4India @BJP4UP",ptshrikant,"['Jai', 'Yamuna', 'Maiya', 'Ki.\n@BJP4India', '@BJP4UP']","[['Jai', 'n'], ['Yamuna', 'n'], ['Maiya', 'n'], ['Ki.\n@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
611,2022-03-08 18:06:28+00:00,1.5e+18,"After worship Shri Thakur Banke Bihari ji in Vrindavan, he wish everyone happiness, prosperity and health. Asked for the ability to serve the country and the state. In the midst of a shower of Gulal, wish the people of Braj a Happy Holi. @BJP4India @BJP4UP",ptshrikant,"['After', 'worship', 'Shri', 'Thakur', 'Banke', 'Bihari', 'ji', 'in', 'Vrindavan,', 'he', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', 'Asked', 'for', 'the', 'ability', 'to', 'serve', 'the', 'country', 'and', 'the', 'state.', 'In', 'the', 'midst', 'of', 'a', 'shower', 'of', 'Gulal,', 'wish', 'the', 'people', 'of', 'Braj', 'a', 'Happy', 'Holi.', '@BJP4India', '@BJP4UP']","[['After', 'n'], ['worshiping', 'v'], ['Shri', 'n'], ['Thakur', 'n'], ['Banke', 'n'], ['Bihari', 'n'], ['ji', 'n'], ['in', 'n'], ['Vrindavan,', 'n'], ['he', 'n'], ['wished', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'n'], ['Asked', 'n'], ['for', 'n'], ['the', 'n'], ['ability', 'n'], ['to', 'n'], ['serve', 'v'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['the', 'n'], ['state.', 'n'], ['In', 'n'], ['the', 'n'], ['midst', 'n'], ['of', 'n'], ['a', 'n'], ['shower', 'n'], ['of', 'n'], ['Gulal,', 'n'], ['wished', 'v'], ['the', 'n'], ['people', 'n'], ['of', 'n'], ['Braj', 'n'], ['a', 'n'], ['Happy', 'a'], ['Holi.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
612,2022-03-08 16:56:16+00:00,1.5e+18,"After have darshan of Shri Rangeshwar Mahadev and Maa Rangeshwari Devi in ​​Mathura, wish everyone happiness, prosperity and health. Asked for the ability to serve the country and the state. @BJP4India @BJP4UP",ptshrikant,"['After', 'have', 'darshan', 'of', 'Shri', 'Rangeshwar', 'Mahadev', 'and', 'Maa', 'Rangeshwari', 'Devi', 'in', '\u200b\u200bMathura,', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', 'Asked', 'for', 'the', 'ability', 'to', 'serve', 'the', 'country', 'and', 'the', 'state.', '@BJP4India', '@BJP4UP']","[['After', 'n'], ['having', 'v'], ['darshan', 'n'], ['of', 'n'], ['Shri', 'n'], ['Rangeshwar', 'n'], ['Mahadev', 'n'], ['and', 'n'], ['Maa', 'n'], ['Rangeshwari', 'n'], ['Devi', 'n'], ['in', 'n'], ['\u200b\u200bMathura,', 'n'], ['wished', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'n'], ['Asked', 'n'], ['for', 'n'], ['the', 'n'], ['ability', 'n'], ['to', 'n'], ['serve', 'v'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['the', 'n'], ['state.', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
613,2022-03-08 16:35:17+00:00,1.5e+18,"After have darshan of King Shri Dwarkadhish ji in Mathura and aarti of Mother Yamuna ji at Vishram Ghat, wish everyone happiness, prosperity and health. Asked for the ability to serve the country and the state. @BJP4India @BJP4UP",ptshrikant,"['After', 'have', 'darshan', 'of', 'King', 'Shri', 'Dwarkadhish', 'ji', 'in', 'Mathura', 'and', 'aarti', 'of', 'Mother', 'Yamuna', 'ji', 'at', 'Vishram', 'Ghat,', 'wish', 'everyone', 'happiness,', 'prosperity', 'and', 'health.', 'Asked', 'for', 'the', 'ability', 'to', 'serve', 'the', 'country', 'and', 'the', 'state.', '@BJP4India', '@BJP4UP']","[['After', 'n'], ['having', 'v'], ['darshan', 'n'], ['of', 'n'], ['King', 'n'], ['Shri', 'n'], ['Dwarkadhish', 'n'], ['ji', 'n'], ['in', 'n'], ['Mathura', 'n'], ['and', 'n'], ['aarti', 'n'], ['of', 'n'], ['Mother', 'n'], ['Yamuna', 'n'], ['ji', 'n'], ['at', 'n'], ['Vishram', 'n'], ['Ghat,', 'n'], ['wished', 'v'], ['everyone', 'n'], ['happiness,', 'n'], ['prosperity', 'n'], ['and', 'n'], ['health.', 'n'], ['Asked', 'n'], ['for', 'n'], ['the', 'n'], ['ability', 'n'], ['to', 'n'], ['serve', 'v'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['the', 'n'], ['state.', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
614,2022-03-08 09:53:52+00:00,1.5e+18,"Non BJP party do narrow politics of casteism and appeasement. BJP work under the leadership of PM Shri @narendramodi ji with the resolve of 'Sabka Saath-Sabka Vikas, Sabka Vishwas-Sabka Prayas'. The difference be clear. #ExitPoll2022 @BJP4India @BJP4UP",ptshrikant,"['Non', 'BJP', 'party', 'do', 'narrow', 'politics', 'of', 'casteism', 'and', 'appeasement.', 'BJP', 'work', 'under', 'the', 'leadership', 'of', 'PM', 'Shri', '@narendramodi', 'ji', 'with', 'the', 'resolve', 'of', ""'Sabka"", 'Saath-Sabka', 'Vikas,', 'Sabka', 'Vishwas-Sabka', ""Prayas'."", 'The', 'difference', 'be', 'clear.', '#ExitPoll2022', '@BJP4India', '@BJP4UP']","[['Non', 'n'], ['BJP', 'n'], ['parties', 'n'], ['do', 'v'], ['narrow', 'a'], ['politics', 'n'], ['of', 'n'], ['casteism', 'n'], ['and', 'n'], ['appeasement.', 'a'], ['BJP', 'n'], ['works', 'n'], ['under', 'n'], ['the', 'n'], ['leadership', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['with', 'n'], ['the', 'n'], ['resolve', 'n'], ['of', 'n'], [""'Sabka"", 'n'], ['Saath-Sabka', 'a'], ['Vikas,', 'n'], ['Sabka', 'n'], ['Vishwas-Sabka', 'n'], [""Prayas'."", 'n'], ['The', 'n'], ['difference', 'n'], ['is', 'v'], ['clear.', 'a'], ['#ExitPoll2022', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
615,2022-03-08 04:29:15+00:00,1.5e+18,"Under the leadership of PM Shri @narendramodi ji, the country move from 'Women's Empowerment' to 'Women's Leadership Development'. Hearty congratulation to all of you on #International_Women's Day, salute to Narishakti. @BJP4India @BJP4UP",ptshrikant,"['Under', 'the', 'leadership', 'of', 'PM', 'Shri', '@narendramodi', 'ji,', 'the', 'country', 'move', 'from', ""'Women's"", ""Empowerment'"", 'to', ""'Women's"", 'Leadership', ""Development'."", 'Hearty', 'congratulation', 'to', 'all', 'of', 'you', 'on', ""#International_Women's"", 'Day,', 'salute', 'to', 'Narishakti.', '@BJP4India', '@BJP4UP']","[['Under', 'n'], ['the', 'n'], ['leadership', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji,', 'v'], ['the', 'n'], ['country', 'n'], ['moved', 'v'], ['from', 'n'], [""'Women's"", 'n'], [""Empowerment'"", 'n'], ['to', 'n'], [""'Women's"", 'v'], ['Leadership', 'n'], [""Development'."", 'n'], ['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['all', 'n'], ['of', 'n'], ['you', 'n'], ['on', 'n'], [""#International_Women's"", 'n'], ['Day,', 'n'], ['salute', 'n'], ['to', 'n'], ['Narishakti.', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
616,2022-03-06 15:30:56+00:00,1.5e+18,"Tomorrow be the last phase of voting. Give your blessing to the leadership of PM Shri @narendramodi ji and CM Shri @myogiadityanath ji for the safety of daughter and continue the development journey in the state. Feed lotus with a thump majority, make #Bhagwamay_Purvanchal. #again_once_bar_BJP_Government @BJP4India @BJP4UP",ptshrikant,"['Tomorrow', 'be', 'the', 'last', 'phase', 'of', 'voting.', 'Give', 'your', 'blessing', 'to', 'the', 'leadership', 'of', 'PM', 'Shri', '@narendramodi', 'ji', 'and', 'CM', 'Shri', '@myogiadityanath', 'ji', 'for', 'the', 'safety', 'of', 'daughter', 'and', 'continue', 'the', 'development', 'journey', 'in', 'the', 'state.', 'Feed', 'lotus', 'with', 'a', 'thump', 'majority,', 'make', '#Bhagwamay_Purvanchal.', '#again_once_bar_BJP_Government', '@BJP4India', '@BJP4UP']","[['Tomorrow', 'n'], ['is', 'v'], ['the', 'n'], ['last', 'a'], ['phase', 'n'], ['of', 'n'], ['voting.', 'a'], ['Give', 'n'], ['your', 'n'], ['blessings', 'n'], ['to', 'n'], ['the', 'n'], ['leadership', 'n'], ['of', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['and', 'n'], ['CM', 'n'], ['Shri', 'n'], ['@myogiadityanath', 'n'], ['ji', 'n'], ['for', 'n'], ['the', 'n'], ['safety', 'n'], ['of', 'n'], ['daughters', 'n'], ['and', 'n'], ['continuing', 'v'], ['the', 'n'], ['development', 'n'], ['journey', 'n'], ['in', 'n'], ['the', 'n'], ['state.', 'n'], ['Feed', 'n'], ['lotus', 'n'], ['with', 'n'], ['a', 'n'], ['thumping', 'v'], ['majority,', 'n'], ['make', 'v'], ['#Bhagwamay_Purvanchal.', 'a'], ['#again_once_bar_BJP_Government', 'a'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
617,2022-03-06 05:53:55+00:00,1.5e+18,"An ordinary worker of the world's large democracy's most democratic party @BJP4India can also become the Prime Minister of the country and can also stay connect to his roots. Respected PM Shri @narendramodi ji and revere Kashivasi ji, the inspiration of all of us.
#Then_Ek_Bar_BJP_Government #Varanasi @BJP4UP",ptshrikant,"['An', 'ordinary', 'worker', 'of', 'the', ""world's"", 'large', ""democracy's"", 'most', 'democratic', 'party', '@BJP4India', 'can', 'also', 'become', 'the', 'Prime', 'Minister', 'of', 'the', 'country', 'and', 'can', 'also', 'stay', 'connect', 'to', 'his', 'roots.', 'Respected', 'PM', 'Shri', '@narendramodi', 'ji', 'and', 'revere', 'Kashivasi', 'ji,', 'the', 'inspiration', 'of', 'all', 'of', 'us.\n#Then_Ek_Bar_BJP_Government', '#Varanasi', '@BJP4UP']","[['An', 'n'], ['ordinary', 'a'], ['worker', 'n'], ['of', 'n'], ['the', 'n'], [""world's"", 'n'], ['largest', 'a'], [""democracy's"", 'n'], ['most', 'r'], ['democratic', 'a'], ['party', 'n'], ['@BJP4India', 'n'], ['can', 'n'], ['also', 'r'], ['become', 'v'], ['the', 'n'], ['Prime', 'n'], ['Minister', 'n'], ['of', 'n'], ['the', 'n'], ['country', 'n'], ['and', 'n'], ['can', 'n'], ['also', 'r'], ['stay', 'v'], ['connected', 'v'], ['to', 'n'], ['his', 'n'], ['roots.', 'n'], ['Respected', 'v'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['and', 'n'], ['revered', 'v'], ['Kashivasi', 'n'], ['ji,', 'v'], ['the', 'n'], ['inspiration', 'n'], ['of', 'n'], ['all', 'n'], ['of', 'n'], ['us.\n#Then_Ek_Bar_BJP_Government', 'a'], ['#Varanasi', 'n'], ['@BJP4UP', 'n']]",BJP
618,2022-03-05 02:29:19+00:00,1.5e+18,Heartiest birthday wish to the successful Chief Minister of Madhya Pradesh Shri @ChouhanShivraj ji. Thakur Shri Banke Bihari ji keep you healthy and long. @BJP4MP,ptshrikant,"['Heartiest', 'birthday', 'wish', 'to', 'the', 'successful', 'Chief', 'Minister', 'of', 'Madhya', 'Pradesh', 'Shri', '@ChouhanShivraj', 'ji.', 'Thakur', 'Shri', 'Banke', 'Bihari', 'ji', 'keep', 'you', 'healthy', 'and', 'long.', '@BJP4MP']","[['Heartiest', 'n'], ['birthday', 'n'], ['wishes', 'n'], ['to', 'n'], ['the', 'n'], ['successful', 'a'], ['Chief', 'n'], ['Minister', 'n'], ['of', 'n'], ['Madhya', 'n'], ['Pradesh', 'n'], ['Shri', 'n'], ['@ChouhanShivraj', 'n'], ['ji.', 'n'], ['Thakur', 'n'], ['Shri', 'n'], ['Banke', 'n'], ['Bihari', 'n'], ['ji', 'n'], ['keep', 'v'], ['you', 'n'], ['healthy', 'a'], ['and', 'n'], ['long.', 'a'], ['@BJP4MP', 'n']]",BJP
619,2022-03-04 17:18:22+00:00,1.5e+18,"Hearty congratulation to PM Shri @narendramodi ji for make holy place like Kashi, Mathura, Ayodhya, Prayagraj and Gorakhpur divine and grand for devotees. Everywhere Shiva! @BJP4India @BJP4UP",ptshrikant,"['Hearty', 'congratulation', 'to', 'PM', 'Shri', '@narendramodi', 'ji', 'for', 'make', 'holy', 'place', 'like', 'Kashi,', 'Mathura,', 'Ayodhya,', 'Prayagraj', 'and', 'Gorakhpur', 'divine', 'and', 'grand', 'for', 'devotees.', 'Everywhere', 'Shiva!', '@BJP4India', '@BJP4UP']","[['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['PM', 'n'], ['Shri', 'n'], ['@narendramodi', 'n'], ['ji', 'n'], ['for', 'n'], ['making', 'v'], ['holy', 'a'], ['places', 'n'], ['like', 'n'], ['Kashi,', 'n'], ['Mathura,', 'n'], ['Ayodhya,', 'n'], ['Prayagraj', 'n'], ['and', 'n'], ['Gorakhpur', 'n'], ['divine', 'n'], ['and', 'n'], ['grand', 'a'], ['for', 'n'], ['devotees.', 'n'], ['Everywhere', 'n'], ['Shiva!', 'n'], ['@BJP4India', 'n'], ['@BJP4UP', 'n']]",BJP
